"paralog_pair","PC9","HeLa","PC9_fdr","HeLa_fdr"
"EFHD2_EFHD1",0.151595715295712,0.11656406410796,0.21857552248925,0.116864403636999
"EFNB2_EFNB1",-0.328831341407231,-0.137723601900305,0.0705496847961988,0.328123026888309
"EFR3B_EFR3A",0.233920125794923,0.0107270327200193,0.0794560859723723,0.898954717503514
"EIF1B_EIF1",-0.726399355059009,-0.968407153321331,0.00474757213518393,0.000229077721314966
"EIF4E1B_EIF4E",0.284604794915312,0.253815440810486,0.185524971097606,0.0272980483258136
"ELMO2_ELMO1",-0.141872401192854,-0.0473951557040312,0.601014116417004,0.682307345428899
"ELOVL5_ELOVL2",-0.317364452012052,0.0854120756111442,0.303377380881251,0.599061291395996
"ELOVL1_ELOVL7",-0.153638937926602,0.122323306785053,0.684872539287995,0.330956993833015
"EML6_EML5",-0.304976129714123,0.0886557011193977,0.013126660994211,0.36804626034623
"EMX2_EMX1",0.110831917264572,-0.0214203736201569,0.20742795543888,0.799729158173061
"ENOX2_ENOX1",-0.0290120739890306,0.0934847052017771,0.909638674976438,0.218990171300318
"ARPP19_ENSA",-0.846298757606835,-0.443285010928897,0.0952855423915141,0.0911832854839379
"ENTPD7_ENTPD4",0.182899132285334,-0.00642675116190488,0.0974038532820933,0.956670195334959
"CREBBP_EP300",-0.667276888666889,-0.389348993958351,0.00185527343998546,0.0285395100348858
"EPC2_EPC1",-0.00669986283611283,-0.704324602413092,0.982026471933473,0.00675059302715431
"ERC2_ERC1",0.166646844073449,-0.0101023205425146,0.0909958463818057,0.954647897703546
"ERLIN2_ERLIN1",0.283492077092371,0.05746686100366,0.200145501490306,0.749888405137043
"ERO1B_ERO1A",0.21481044743206,0.00673175268569535,0.252925193819417,0.95981078344366
"ESRP2_ESRP1",0.272802839960193,0.00431716536000269,0.0678937908234751,0.977203529946707
"ESRRG_ESRRA",-0.0207343529820049,0.063126527717462,0.909638674976438,0.297975976756133
"ETS2_ETS1",-0.00438820403109911,-0.0529900301546504,0.988540370953113,0.591438944696046
"EVI5L_EVI5",-0.220098780197691,0.0418897346339962,0.218264229484722,0.651203458115802
"EXOC6B_EXOC6",-0.270774402563613,-0.213535627624262,0.188748995330656,0.0183419553053719
"EZH2_EZH1",0.00213417374224263,-0.0246608294495904,0.989875719472551,0.79964434032783
"FAHD2B_FAHD2A",-0.179500257512076,0.0319775641440014,0.174801387967545,0.830955515621941
"FAM102B_FAM102A",0.19049607332527,0.0601100605893763,0.365540519052471,0.640277011040964
"FAM120C_FAM120A",0.0965338155304716,0.00715722951502558,0.502849127821909,0.968591605085284
"FAM126B_FAM126A",-0.579822590824092,-0.384023708252606,0.0681399732059109,0.0160071224203955
"FAM133B_FAM133A",0.208936359823114,-0.189309603927256,0.218264229484722,0.287536850199886
"FAM160B2_FAM160B1",0.101171849373477,-0.0633361033833111,0.444944635305498,0.744464837586004
"FAM168B_FAM168A",0.287052070826752,0.166789151080884,0.0179607146778154,0.243234589272004
"FAM200B_FAM200A",0.184324209941919,-0.00777047505457388,0.451385201239268,0.973768592349738
"FAM209B_FAM209A",-0.117136046379993,0.214947021651638,0.424544956886006,0.116923486518651
"FAM24B_FAM24A",-0.0897843435168239,0.142794787109514,0.690518638160385,0.323294652615305
"FAM47B_FAM47A",0.20930953476865,0.0181904019527011,0.0957108927075711,0.845939694178635
"FAM49B_FAM49A",-0.0479177886052265,-0.0513200519637151,0.811635345559652,0.77571243202392
"FAM50B_FAM50A",-0.641317501672228,-0.131888579065797,0.00474757213518393,0.218990171300318
"FAM76B_FAM76A",0.054605177337033,-0.00365080881351285,0.782092764690395,0.969293512965175
"FAM78B_FAM78A",-0.00260795507488236,0.172239356500921,0.988540370953113,0.0690202676269779
"FAM9C_FAM9B",0.399063326990817,-0.0600054655057276,0.0677109815899528,0.650866218764314
"DPP4_FAP",0.234998024597617,-0.07624908892162,0.183650044170642,0.397988800770883
"FAR2_FAR1",0.297649772059153,-0.0191989778773483,0.156864212802185,0.827269350383196
"FARP2_FARP1",0.170475505012208,-0.091195523908599,0.088721114851253,0.123047967749732
"FAT3_FAT1",-0.0654846695970035,-0.00217218269451477,0.549459150081731,0.977443734249627
"FBP2_FBP1",-0.109268042351735,-0.0229229895575196,0.579732462286554,0.902228872917459
"FBXL20_FBXL2",0.173835332970512,-0.171612073764035,0.430785857226867,0.175240296768192
"FBXO17_FBXO27",-0.257267919697965,-0.173728967672536,0.0909350043027841,0.283258787771288
"FBXO25_FBXO32",0.184660940511777,0.376842004421715,0.27715848357207,0.00439445235967273
"CDRT1_FBXW10",-0.19084377906812,-0.104172134418908,0.186411578931954,0.231077210624129
"BTRC_FBXW11",0.221038709500803,-0.250417050626455,0.527293907617246,0.328731185453305
"FCGR1B_FCGR1A",0.142643557290622,-0.221269141888061,0.387115532773175,0.219227843942582
"FCGR3B_FCGR3A",-0.243932464246299,-0.121097506401265,0.212929425354746,0.17719703699717
"FCN2_FCN1",0.153057081683686,0.0655695285286373,0.274872682141769,0.447037468726822
"FEM1C_FEM1A",0.173850710080821,0.0404554592588491,0.424544956886006,0.694453509695512
"FES_FER",0.0242606715018359,0.225581646582637,0.911848915294649,0.0869424572064844
"FEZF2_FEZF1",0.377527332651797,0.118861618923042,0.00474757213518393,0.362199296692588
"FKBP9_FKBP10",-0.107991916057892,0.101410330715705,0.577253361082693,0.287536850199886
"FLVCR2_FLVCR1",0.0352373687048458,-0.221406506930479,0.85432182075388,0.0433647366141919
"FN3KRP_FN3K",0.227370672986585,0.0451868783570435,0.219136064013161,0.643232428910415
"FNDC3B_FNDC3A",-0.244829485057787,-0.363167966443883,0.0242461186079653,0.0254371061294727
"FOXR2_FOXR1",-0.235907407557027,-0.0467377957625051,0.0680295048357914,0.781404786644142
"FRAT2_FRAT1",-0.284407027180719,-0.0229672267798057,0.0147119264947484,0.759220703395412
"FRMD5_FRMD3",0.0542670613744444,0.122559704631925,0.776366959299911,0.32147396591957
"FRYL_FRY",0.374954504426246,-0.0890661610333702,0.0377169219324965,0.555486150480425
"FSCN2_FSCN1",-0.0621181476784757,-0.192656542798725,0.54170114366546,0.0588565442965167
"FSD1L_FSD1",0.300726184568052,-0.0865691906489554,0.104044532486531,0.609662341190963
"FSTL5_FSTL4",0.159237522149269,0.283310714393696,0.554207100674509,0.012315611450962
"FUCA2_FUCA1",-0.183676615340823,0.115841596896626,0.436328715676978,0.3449705024604
"FUT2_FUT1",-0.200936596330012,0.0374105170863035,0.179853303736934,0.648616023405408
"FZD6_FZD3",-0.0263332651808456,0.0406347369751106,0.90095875944194,0.77571243202392
"G3BP2_G3BP1",-1.04861411157288,0.15493560342977,0.00318016251155654,0.522790839457191
"GABPB2_GABPB1",-0.0762810496185617,-0.388877913685322,0.684872539287995,0.0191669868911822
"GAD2_GAD1",0.110684792764064,-0.119068337252767,0.495107285747962,0.178315431602479
"CSAD_GADL1",-0.0755850560178665,0.0587000240470696,0.669639098554369,0.815159210078236
"GALNT1_GALNT13",0.301752112081745,0.0829040376484949,0.207957884861152,0.487886639127651
"GALNT6_GALNT3",-0.16246791020113,-0.0866166193582163,0.121041759486762,0.112582586035504
"GALNT10_GALNTL6",0.168264875757166,-0.0242474167081999,0.320455674826038,0.866599794371977
"GALR3_GALR2",0.00150867513962534,0.0915592265165577,0.991358359508406,0.309088225983719
"GAPDHS_GAPDH",0.176625954852261,0.0867699730805034,0.351173116715649,0.77571243202392
"GATA3_GATA2",0.0240086327483582,0.185067596817061,0.904920314098792,0.074683189386018
"GDI2_GDI1",-0.527771611804259,-0.270044888058734,0.0222307457229545,0.0285417935246459
"GFOD2_GFOD1",0.0185727060898334,-0.18248011607931,0.95575387627291,0.283902289354801
"GFPT2_GFPT1",0.0745229177643338,-0.379046305962837,0.800086894104726,0.352088663923686
"GIT2_GIT1",-0.137122683697387,-0.10225663039915,0.347932192707209,0.452180872857588
"GLB1L_GLB1",0.134075006800298,-0.0936286462318016,0.4933698504141,0.428153502397791
"GLB1L3_GLB1L2",0.0555506498687877,0.0729354678262682,0.590684197521554,0.447162362407098
"GLS2_GLS",-0.0784690324693174,-0.351867169192106,0.773369973310142,0.0351312508394361
"GLUD2_GLUD1",-0.139381303461305,0.118496967591302,0.540106596899642,0.433559499120113
"GMFG_GMFB",-0.0299081628236304,-0.0145869077120878,0.909638674976438,0.898954717503514
"GMPR2_GMPR",-0.146975026674156,-0.115790421618844,0.371641282404168,0.481047407638758
"GNA13_GNA12",-0.290574543256364,-0.0205111414437794,0.247708492543061,0.797839377298749
"GNPDA2_GNPDA1",-0.0677278379707171,0.19413503312065,0.649526352265145,0.069991221979765
"GOLGA7B_GOLGA7",-0.0739435672458701,-0.0559102094610992,0.547746246564233,0.468214641447975
"GOLPH3L_GOLPH3",0.0380672447671335,-0.282251123167767,0.909638674976438,0.185252827216756
"GOLT1B_GOLT1A",-0.0189781160714895,-0.0234669089638713,0.94083376837929,0.912641328989322
"GPAT4_GPAT3",-0.344358571879262,-0.0810792015603626,0.120442063415142,0.543065127045369
"GPC6_GPC4",0.0122360493902967,0.106070304069039,0.965466645610336,0.330016901765708
"GPD1L_GPD1",-0.188790381708005,-0.207751338005711,0.156864212802185,0.0209224325799328
"GPR21_GPR52",0.123999810294721,0.100618019315372,0.430785857226867,0.456935847910115
"GPSM2_GPSM1",-0.184760895493379,-0.145899683663861,0.140947657178108,0.243234589272004
"GPX2_GPX1",0.182102686173613,-0.114406458437103,0.397321336074642,0.27338686727405
"GREB1L_GREB1",0.242499806740858,0.129183555936024,0.0296331377974965,0.107078049310307
"GREM2_GREM1",0.14208529746284,0.0107165465284509,0.388150762324859,0.912365559071503
"GRHL2_GRHL1",0.0310667717660429,0.129797770027498,0.838018116797464,0.122728286184951
"GRID2_GRID1",-0.149677798281186,-0.00316759562220649,0.25992515363938,0.973768592349738
"GRIK5_GRIK4",-0.122119736555945,0.149228611288676,0.523354430468244,0.175111439254718
"GRIN2B_GRIN2A",-0.147583602920209,-0.00395454974664939,0.464915531059766,0.976427807612408
"GRIP2_GRIP1",-0.0231821397520899,-0.0349292713431794,0.938402596321603,0.77571243202392
"GRK3_GRK2",-0.138093667044912,-0.0455378265529616,0.0952855423915141,0.63179510243619
"GRM3_GRM2",-0.18493854064592,-0.0479053031660743,0.214990449340269,0.570029022842505
"GRM1_GRM5",0.097241172809109,0.30026578393873,0.708874795087232,0.00650906188435885
"GSK3B_GSK3A",-1.03934660934451,-1.24035350851398,0.000804392461566524,0.00195492386867142
"GSPT2_GSPT1",-0.163100023012682,0.18458774591447,0.524422919490424,0.233853399605453
"GSTO2_GSTO1",0.203629144092922,-0.0101678592675098,0.337125202287128,0.956071260788028
"GXYLT2_GXYLT1",0.268010114240431,-0.271348327259658,0.193729751859493,0.172199325053016
"GYS2_GYS1",0.197142283260642,0.051545544112575,0.516885093917293,0.746309126647071
"H2AFZ_H2AFV",-0.274237885838032,-0.522321222233941,0.309515546640558,0.0395397197162418
"HACD2_HACD1",-0.132915795546993,0.0879347445760054,0.2409003485215,0.489276015023892
"HAND2_HAND1",0.353073606836632,0.11024931113668,0.00726648227843037,0.452180872857588
"HARS2_HARS",0.564068117673346,0.0981529821693069,0.0952855423915141,0.768394575964827
"HCRTR2_HCRTR1",-0.119181932355433,0.0712358658850481,0.375196983055656,0.540874761692745
"HEATR5B_HEATR5A",0.329326860574369,0.277499983652262,0.230127890539967,0.361852890747018
"HECW2_HECW1",-0.248595395188574,-0.2945320823576,0.0680295048357914,0.176893229662589
"HEXB_HEXA",0.259063015496686,-0.0161279320594444,0.0210148288965301,0.875860180619081
"HEY2_HEY1",-0.0515448572524499,-0.148764803136047,0.682281141109287,0.241461388708204
"HIGD1C_HIGD1A",-0.219330272077165,0.339444822602038,0.521928773900239,0.0916048811367994
"HMGCLL1_HMGCL",-0.269521454429231,-0.0646962666584983,0.0337096007881654,0.592908313230619
"HMGCS2_HMGCS1",-0.0532321505037888,-0.095844978947287,0.814822906316891,0.855753827742112
"HMGN4_HMGN2",-0.0345841835699762,0.065914496700394,0.842570883080272,0.42005381601024
"HNF4G_HNF4A",0.0469093557063381,0.0542689683028124,0.804163886297203,0.666109823038419
"HNRNPD_HNRNPAB",-0.771713987811356,-0.519708438781852,0.0016249635005426,0.0272980483258136
"HNRNPLL_HNRNPL",-0.125737696120432,-0.330702406894076,0.695364552184808,0.116221679093936
"HOOK3_HOOK1",0.160649992741032,-0.0635702010444336,0.186411578931954,0.452180872857588
"HOXA5_HOXB5",-0.184539251339465,0.00564772759005321,0.303711238775501,0.969608133175626
"HOXA6_HOXB6",0.150547770498133,0.0319548284235051,0.468460679119928,0.744464837586004
"HOXA7_HOXB7",0.0938281766894003,0.116791080009777,0.576908652113338,0.411526658936505
"HPR_HP",-0.197385703043811,-0.102276962796429,0.488722836901351,0.4721325229431
"HS6ST3_HS6ST1",0.143811249160121,-0.0575873440248258,0.572865277518139,0.802244850708575
"HSD17B13_HSD17B11",0.152544871558061,0.15011225468611,0.144748224294526,0.0349269526894274
"HSD3B2_HSD3B1",0.270929030252843,0.202239546379525,0.17356288923055,0.0197083448962382
"HSP90AB1_HSP90AA1",-0.29962824144631,-0.597300536850807,0.162638799965782,0.0395397197162418
"HSPA12B_HSPA12A",-0.121322230740373,0.0664511475444384,0.292590757752127,0.447037468726822
"HTN3_HTN1",-0.340342721803689,0.0768741263790346,0.121041759486762,0.640277011040964
"HTR1D_HTR1B",-0.059458537223671,-0.0355823149829038,0.794126461305961,0.650866218764314
"HTR1F_HTR1E",0.168498799842178,-0.0562218507462854,0.540645791303928,0.540874761692745
"IDH2_IDH1",-0.346343385700793,0.0606081703222909,0.0375192675055256,0.640277011040964
"IDI2_IDI1",-0.0827585551668279,-0.0312109685179331,0.705750205340654,0.61680126544415
"IFFO2_IFFO1",-0.0175582037863894,0.0644934908144491,0.887524402978211,0.452180872857588
"IFIT3_IFIT2",-0.0459653805770024,0.0366582610053555,0.804334542031646,0.779284390340868
"IGFL3_IGFL2",0.0381909657184624,0.0541449647674274,0.854691560194052,0.634906539002341
"CHUK_IKBKB",-0.0874947148416955,0.0573997409084098,0.387115532773175,0.521755360865053
"IL1RAPL2_IL1RAPL1",0.268839598133982,-0.141242916231699,0.192314467130059,0.190468521359121
"IL36G_IL36A",0.349104035196788,0.145204505171757,0.104044532486531,0.218990171300318
"IMPDH2_IMPDH1",-0.468141398272989,-0.186048265952261,0.00685396718411445,0.170911854457688
"INSIG2_INSIG1",0.00663075066447839,-0.323661846076205,0.988350055591471,0.15881062693457
"INTS6L_INTS6",-0.195976228192775,-0.0387459882138021,0.530587824297963,0.923791284802466
"IPO8_IPO7",-0.0742524000340054,0.00960547729696295,0.754583994554135,0.969608133175626
"ACO1_IREB2",-0.549041910914402,-0.456580809988111,0.01146135115529,0.00153949825319043
"ISL2_ISL1",0.115452650213224,0.0360269502327843,0.320455674826038,0.822384679579099
"ITGB5_ITGB3",0.0708492303345307,0.274855644987154,0.545669681306731,0.0911832854839379
"ITIH3_ITIH1",-0.232507473445326,0.116274543284969,0.193729751859493,0.358697462156139
"ITLN2_ITLN1",0.150123206633125,0.125644432637782,0.102759850184656,0.13190355814933
"ITSN2_ITSN1",0.0821617953939714,-0.0626080253174661,0.671013966232453,0.623572868395507
"JAG2_JAG1",0.21126232663395,-0.0717481692457747,0.230127890539967,0.478226676483529
"CTNNB1_JUP",0.0677787339923235,-0.0703654894043293,0.617424127797849,0.434988863898144
"KAT2B_KAT2A",0.0502116571718929,-0.198138182390561,0.8483161105264,0.192935108977526
"KATNAL1_KATNA1",-0.30459960498744,-0.370119476659361,0.0704599623627501,0.0285417935246459
"KBTBD7_KBTBD6",0.0342002822240923,0.218137466281572,0.849324837441657,0.023420307872157
"KCNB2_KCNB1",-0.0540991153795627,0.0945038085832037,0.773369973310142,0.179834790543972
"KCNH5_KCNH1",-0.0682510398172288,-0.1233738140352,0.782092764690395,0.462433368259134
"KCNJ10_KCNJ15",-0.239668232918935,-0.0699406387949641,0.0702247470651376,0.506626602698007
"KCNJ11_KCNJ8",0.130985156994065,0.0827268853838237,0.214990449340269,0.398332251388026
"KCNK13_KCNK12",-0.0716954042083559,-0.0256009100177124,0.542221685788015,0.815159210078236
"KCNK9_KCNK3",-0.203600336495581,-0.0414137992821179,0.00726648227843037,0.651137013428628
"KCNS3_KCNS2",-0.122917006305037,0.116665038734247,0.374838296941982,0.0422811042146945
"KCNT2_KCNT1",0.00558818451144458,0.120503175061432,0.986753584219224,0.106690254919726
"KCTD15_KCTD1",0.1737230224148,0.0325519447210534,0.192314467130059,0.771243673535265
"BTBD10_KCTD20",0.392476840907951,-0.148374160484744,0.00763989571934424,0.231504790915868
"KCTD2_KCTD5",0.118966537062648,0.170014321122918,0.389436871190193,0.0587177847209528
"KDELC2_KDELC1",-0.100505994077554,0.213874347999095,0.508887648295832,0.0272980483258136
"KDM5D_KDM5C",0.105152116059097,0.0236600350989708,0.510118072867284,0.891535396517767
"KHDRBS3_KHDRBS2",0.111950739853148,0.12495187492692,0.497824280978963,0.318353057382826
"KIAA1324L_KIAA1324",0.100866405695956,0.039827575910694,0.550824085323699,0.606456633664713
"KIF13B_KIF13A",-0.103727951403246,-0.042228362727517,0.398833677647988,0.797839377298749
"KIF21B_KIF21A",0.353980231020578,-0.0446352857824739,0.013126660994211,0.781556452379655
"KIF3C_KIF3B",0.212355795392121,-0.00668403055159635,0.115773174184166,0.95981078344366
"KIF4B_KIF4A",0.231709766143793,0.351861680953676,0.230127890539967,0.0411402894491607
"KLF7_KLF6",-0.0808545081133613,-0.0158312632628815,0.569786646965289,0.831915514757593
"ENC1_KLHL25",0.109575782466867,-0.00561525484074737,0.346658701247168,0.973768592349738
"KLHL2_KLHL3",0.0986246500638624,0.0546516816521112,0.724497163842977,0.643232428910415
"KLHL13_KLHL9",-0.0175087009615498,0.0285713885497139,0.909638674976438,0.750019040007685
"F11_KLKB1",-0.453096873213764,0.041502832191674,0.045193836757359,0.81684902852032
"LANCL2_LANCL1",0.112215485648868,0.133676991195748,0.722416295413931,0.243146149029051
"LARGE2_LARGE1",-0.389773677524161,-0.0902810081535668,0.19497220242206,0.590520008105356
"LARP1B_LARP1",-0.0450517718892687,-0.285030715400989,0.836560812477137,0.143266768607791
"LCE3E_LCE3D",0.241500309930533,0.111596746699974,0.424022108093205,0.325936169640603
"LDB2_LDB1",0.00456698883191228,-0.153082055803435,0.988350055591471,0.352924036848586
"LEFTY2_LEFTY1",0.00106952916325819,-0.112750961654257,0.991862717593042,0.039370296981592
"LGI2_LGI1",0.11306075269026,0.1136922407343,0.417707258183673,0.371479947315913
"LGR6_LGR5",-0.283080169871648,0.169973027377814,0.204754161449445,0.0104261541052497
"LHFPL6_LHFPL1",-0.0759608924695626,-0.0501692818511131,0.781458226428708,0.550208266421498
"LHX4_LHX3",-0.312018577375454,-0.17600774821614,0.0342856081245691,0.170911854457688
"LHX1_LHX5",-0.0378820389418576,-0.0703858390262295,0.8405688948525,0.516323578020654
"LHX8_LHX6",0.0733543352560511,-0.0455437432736929,0.521916935305524,0.627274615456809
"LHX2_LHX9",0.176270216619413,-0.16478837437561,0.346341545467281,0.00206473493705921
"LIN28B_LIN28A",0.354362620056995,0.227798261484657,0.0307007710110643,0.0457821001776184
"LLGL2_LLGL1",0.0832211109204371,0.0896445308730312,0.355624892533316,0.49046073251703
"LMAN2L_LMAN2",-0.176347956191319,-0.0423401512439117,0.262492461611251,0.712843245039088
"LMBR1L_LMBR1",0.107495246332764,0.117353498320016,0.690834845195674,0.204288014314818
"LMNB2_LMNB1",0.00970193515677243,0.000928025389302642,0.961684432979111,0.994265544572458
"LMO3_LMO1",0.107919008213487,0.079900789329612,0.495107285747962,0.335166553063703
"LMX1B_LMX1A",-0.0341896202085641,-0.0400603467004852,0.836185644674099,0.835384679772626
"LRIG3_LRIG2",-0.226075164913703,0.107729432053795,0.134437735509023,0.273273364999235
"LRP1B_LRP1",-0.0348130905058738,-0.142459570389847,0.8483161105264,0.283258787771288
"LRP6_LRP5",-0.263723906898368,-0.0677911672099728,0.0874723221383832,0.250881724093244
"LRRN3_LRRN1",0.17784369260455,0.0934593703674435,0.251451067012576,0.358697462156139
"LRRTM4_LRRTM3",0.110396103216247,-0.145088831391065,0.506531062022192,0.278161248574948
"LYPLA2_LYPLA1",-0.337803705886076,-0.119009662535583,0.325379988973959,0.197630808645461
"LYZL2_LYZL1",-0.0469739571917321,-0.0928835668688714,0.78188079823743,0.283902289354801
"MAB21L2_MAB21L1",0.379041071386833,0.0038139662670761,0.0219137090642174,0.977443734249627
"DST_MACF1",0.31023168312564,-0.0230429503622487,0.0694788423842361,0.891535396517767
"MAGOHB_MAGOH",-0.592161159234035,-0.457092398960674,0.0662715081846226,0.131814415034475
"ICK_MAK",0.417034449195509,0.0250565301095192,0.0703142124331886,0.849809241896735
"MAN2A2_MAN2A1",0.166029443146121,-0.0400606900089414,0.339524105491934,0.643232428910415
"MANEAL_MANEA",-0.141421929662868,0.0986017482091497,0.414540250289779,0.320351673736125
"CDNF_MANF",-0.155179906431064,0.115936601765254,0.386037559482839,0.305005828152212
"MAOB_MAOA",0.0397555949406642,-0.214115278386933,0.849324837441657,0.0285417935246459
"MAP2K2_MAP2K1",-0.573526246166274,-0.634955524606574,0.0377169219324965,0.00204136057718032
"MAP3K13_MAP3K12",-0.119887941585633,0.115431970700949,0.468643300119445,0.366087848917012
"MAP3K3_MAP3K2",-0.105441573261495,-0.172707250815028,0.722416295413931,0.147010643437978
"MAP3K15_MAP3K5",0.00172080494721317,-0.175092881159213,0.991862717593042,0.0475682961670438
"MAPK3_MAPK1",-0.680199626192671,-0.494006301863319,0.013710039729856,0.0411402894491607
"MAPKAPK3_MAPKAPK2",-0.301591537731453,0.0147036782016898,0.262492461611251,0.936113903282292
"MAPRE3_MAPRE1",-0.297952188167971,-0.0338434647215058,0.0894280670428225,0.812936831074912
"MAT2A_MAT1A",-0.320328325394325,-0.0878266526276538,0.121041759486762,0.57893909837817
"MBOAT2_MBOAT1",0.11410625142679,0.00912518950631631,0.524422919490424,0.956782924566794
"L3MBTL2_MBTD1",0.0562307187494376,0.0432499977562649,0.896790068440477,0.755905770342982
"MDGA2_MDGA1",0.126694418759635,0.0861025938239216,0.459624954803377,0.347867045633895
"MED12L_MED12",0.124122228529933,-0.126469640181634,0.708874795087232,0.210016981053114
"MED13L_MED13",-0.674330848693567,-0.451955829987939,0.00520493792902408,0.000104225433567651
"MEGF11_MEGF10",0.281044919480845,0.0561838776899366,0.0242461186079653,0.657506921623948
"METTL2B_METTL2A",0.0817153293928138,0.0797200822769325,0.415286821999812,0.681930249531599
"METTL7B_METTL7A",0.469743336468638,0.00681019270235273,0.0694788423842361,0.971412395114169
"MFN2_MFN1",0.145135812702841,-0.359074709053058,0.262492461611251,0.00613682360965968
"MGAT4B_MGAT4A",0.215074519471594,-0.0630214692803343,0.265451342615917,0.640277011040964
"MICB_MICA",-0.172484459250332,0.169451982738581,0.540106596899642,0.190915109120262
"MID2_MID1",-0.282084273017234,0.0180922846246844,0.0641962992302036,0.917155628395446
"MKNK2_MKNK1",0.140814676239275,0.0103115522426924,0.496482193616108,0.945368074276139
"MLLT3_MLLT1",-0.217024809562899,-0.20351573422739,0.0722405033706248,0.0175254945362277
"MMD2_MMD",0.254044420546095,0.0439133893789571,0.013126660994211,0.822384679579099
"MMEL1_MME",0.0258648963722355,0.0915675465388836,0.887524402978211,0.278852688758459
"MOGAT2_MOGAT1",-0.0787266477265602,0.000136146047061042,0.697407514734146,0.998317372471873
"MORF4L2_MORF4L1",-0.286650857901079,-0.0514922268431977,0.0162273781890326,0.657483990540466
"MPP2_MPP6",-0.153414549968834,0.00142539756062546,0.2409003485215,0.991888844508962
"MPP3_MPP7",0.077683136102322,-0.0547111811629437,0.437932467637007,0.324940778302934
"MPPED2_MPPED1",-0.0228633632226724,0.0324633347117317,0.872661510172204,0.657483990540466
"MRFAP1L1_MRFAP1",0.00776377720669509,0.320457413003943,0.967673838279104,0.0222084872995091
"MSI2_MSI1",0.203700886716485,0.0343876761379251,0.251925399932654,0.739530842774539
"GDF11_MSTN",0.108890815503396,0.0471693895927214,0.436328715676978,0.768394575964827
