,RPE1.T18,RPE1.T24
MBNL1_MBNL3,-0.6999071529235725,-0.6287319729921256
MBNL2_MBNL3,-0.3791987034429966,-0.6351137955435491
MCTP1_MCTP2,-2.5490168253002556,-1.5894201420315268
MECOM_PRDM16,-1.7338547675922649,-1.4448822936693833
MED13_MED13L,-0.20344071717754164,-0.4814979845245999
MEIS1_MEIS2,-1.442978630887255,-1.2360824702465425
MET_MST1R,-0.5898015218715253,-0.1214230842092963
METRN_METRNL,-0.768810867173448,-1.7542821644077036
MGRN1_RNF157,0.1833932467018393,-0.287165701235003
MICALL1_MICALL2,0.2251818414525831,-0.02421690901364283
MIER1_MIER3,-0.8726481794257367,-0.23758400136397068
MKNK1_MKNK2,-0.2698741157032965,-0.6712269392601455
KMT2A_KMT2B,-1.0202094595413007,-1.8432407831186461
MLLT1_MLLT3,1.8423014713156354,2.076635113983935
MLLT10_MLLT6,-1.0206782947138042,-1.013106748401813
MLXIP_MLXIPL,-0.44052237618639617,-0.22884869710012706
MME_MMEL1,-0.5899162336979816,0.2908625026530036
MOB1A_MOB1B,2.7988191841951515,2.4139958707248805
MPRIP_TRIOBP,0.193547361081232,0.3597324997155201
MSI1_MSI2,0.039843916057586776,-0.21749046914289022
MSX1_MSX2,0.12681468612931288,0.03069742091200763
MTMR3_MTMR4,2.0350366644513205,1.7327237934347788
MTMR10_MTMR12,-0.7644618368031734,-0.2539315019070372
MTSS1_MTSS1L,0.6047879459078954,0.19779905876701195
MTX1_MTX3,1.0235031108021726,1.3021487135490406
MYB_MYBL1,-0.42113319031312574,-0.26452726477097604
MYC_MYCN,0.4607313617339401,0.8729008434688348
NAA15_NAA16,1.367443535846381,0.7922821172113391
NAB1_NAB2,-0.5524949443535007,-0.4808650968218736
NAV1_NAV3,0.34701961828955696,0.11193923993947284
NBEAL1_NBEAL2,-0.37758220948251237,-0.027473559021658697
NCOA1_NCOA3,1.0086965399170889,1.8294361514927937
NCOR1_NCOR2,0.3586063343631808,-0.02859847562507958
NDE1_NDEL1,0.03581814753225576,0.14695042266222855
NDFIP1_NDFIP2,0.8181143001658845,1.0586841807090401
NEDD4_NEDD4L,3.0940165242643025,2.3915513184871724
NEK6_NEK7,0.12526205365570536,0.4759554218616186
NFKBID_NFKBIZ,-0.9274941908803654,-0.6441124928895787
NID1_NID2,0.652983198450828,0.7569829516777439
NIPAL1_NIPAL4,0.20544521687806622,0.0173624714532672
NKTR_PPIG,-0.8322654666904249,-0.8517029160766348
NKX2-1_NKX2-4,2.572626777870381,1.9773198154528597
NLGN1_NLGN4X,-1.1013850038386936,-1.4476936121402413
NLN_THOP1,-1.1388695960338668,-0.5573983437422203
NOTCH1_NOTCH2,0.7277428210794186,0.11356489288791088
NOVA1_NOVA2,-0.016345404825188863,-0.017028984686446744
NPR1_NPR2,2.389118036072518,1.2445293350550877
NR2C1_NR2C2,0.09984380334720921,0.24627241401852248
NRBP1_NRBP2,-1.055023136006189,-0.5932706527562549
NT5C2_NT5DC4,0.22503649120205388,0.05858841457669053
NUCB1_NUCB2,-1.0384827257092109,-1.5281343424793075
NUMB_NUMBL,1.1439732655458585,0.9568987589663682
OGDH_OGDHL,0.5341093456428345,0.587156764085751
ORMDL1_ORMDL3,0.39921953539768823,0.42405429372782577
OSBP_OSBP2,-0.3949761630605599,0.03794967177987221
OSBPL5_OSBPL8,-0.9300827119158558,-0.8921350493387638
OSR1_OSR2,-0.3987240319353087,-0.0994187038124928
OTUB1_OTUB2,1.0192803852809167,0.6039286385418302
OTX1_OTX2,0.19238137438352518,0.7884703665893019
P4HA1_P4HA2,1.23027651121049,1.3733684327942326
PACS1_PACS2,2.0512046968059305,1.306596087840106
PAFAH1B2_PAFAH1B3,-1.7659266963467188,-1.549538284156909
PAK2_PAK3,0.18778569998735806,0.20515144423942883
PAK4_PAK6,0.8225561319081883,0.8060504093128
PAPD5_PAPD7,0.9661430942557285,1.5135176039756102
PAPSS1_PAPSS2,-0.9435584254809004,-0.3350627486324784
PARP6_PARP8,-1.1736713195294064,-1.7291184646206454
PARVA_PARVB,0.40240296095976313,0.9916147406736493
PDE8A_PDE8B,-0.445123013930345,-0.295035832509177
PDP1_PDP2,-0.5791110903938631,-0.5986965595255569
PDS5A_PDS5B,-1.2200228183643995,-1.2934971177669627
PEX5_PEX5L,0.26022055857657633,0.917653741191195
PGM2_PGM2L1,-0.33715913951619747,-0.04678862183541518
PGRMC1_PGRMC2,2.278353903781458,1.52289107086122
PHACTR2_PHACTR4,-1.0826340467083713,-0.8799721113082067
PHF20_PHF20L1,-0.11005678201492104,0.20689806028221092
PHKA1_PHKA2,1.9033909678022216,1.7955397257579064
PHLDB1_PHLDB3,-0.4703321590787629,0.2513423523782091
PI4K2A_PI4K2B,1.1755216447475185,0.9030877140578835
PIEZO1_PIEZO2,0.1349348272379168,0.46988851366790957
PIK3CB_PIK3CD,-0.5113215120798833,0.08174815960379014
PIP4K2A_PIP4K2B,0.3339409637927028,0.6405941611401272
PITPNA_PITPNB,-1.2594627334655855,-1.5761065558796314
PKN2_PKN3,1.2449249137950111,1.4206236147639424
PLCB1_PLCB3,-0.30483314070210155,-0.8105848916281151
PLCD3_PLCD4,-1.8696410250820419,-1.5367470380996306
PLCG1_PLCG2,-0.9518144159945954,-0.8707746146565234
PLCL1_PLCL2,0.24998018419872145,0.9336720929779136
PLEKHB1_PLEKHB2,0.016951581018410794,-0.0161612630544454
PLEKHH1_PLEKHH2,-0.020127771690850855,0.11480738646014317
PLK2_PLK3,1.7566108257808544,1.8105776931532158
PLOD1_PLOD2,-1.6534214494911517,-1.22203256389681
PMM1_PMM2,0.30151558833758674,-0.25636990442084145
POC1A_POC1B,2.5176277232459117,2.143719890932103
POGZ_ZNF280D,0.8940473776892962,1.111601345725284
PPA1_PPA2,0.7411295064533234,0.4463709685403324
PPARGC1A_PPRC1,-0.5563628095149422,-0.6191819047163357
PPFIA1_PPFIA3,-0.177407442853042,-0.21392896621331173
PPIB_PPIC,-0.5554358711742555,-0.8130551028482821
PPM1E_PPM1F,-0.09513692524786588,0.006789040427178561
PPP1CA_PPP1CC,-0.11719692849410289,-1.1696437462204954
PPP1R3B_PPP1R3C,0.8638453989524082,0.8743176472663391
PPP1R3D_PPP1R3E,-0.11384153642219862,-0.6102394715238215
PPP1R14A_PPP1R14B,-2.83240691257283,-2.3890800732209363
PPP1R16A_PPP1R16B,0.9412912424714143,1.2686636337060893
PPP2CA_PPP2CB,0.7526207801693312,0.5045284893617673
PPP2R5C_PPP2R5D,-0.18618363660648815,-0.04788740514300397
PPP3CA_PPP3CB,-0.40852197628497616,-0.6381560406835726
PPP6R2_PPP6R3,2.099947714865629,1.9608910670101862
PREX1_PREX2,1.493713098348883,1.4833564706508133
PRKAR1A_PRKAR1B,-0.5547759978387036,-0.5892764263265556
PRKAR2A_PRKAR2B,1.8943164279001314,1.6314952655093398
PRKCA_PRKCB,-1.3404267190846948,-1.7014660546405584
PRKCD_PRKCQ,1.6263586255598073,1.6455267391935597
PRKCE_PRKCH,1.7987668472781786,1.7087916373684273
PRKCI_PRKCZ,-0.26637160499498175,0.1962054992088627
PRPF40A_PRPF40B,0.18256265305691668,0.8417767965602735
PRPSAP1_PRPSAP2,0.5321761865180019,-0.06736182936216682
PRRX1_PRRX2,-0.7624577271365388,-0.5255040095020717
PSEN1_PSEN2,-2.0299254817630517,-1.9190851762578511
PSMA7_PSMA8,0.5114419992182008,0.0684012679021253
PTBP1_PTBP2,-0.3499104808855673,0.18301484746896948
PTBP1_PTBP3,-1.1490934685785295,-0.7685606643144033
PTBP2_PTBP3,-0.6537625018352455,-0.8049736872327943
PTCH1_PTCH2,-2.0421239573486236,-2.0660113961629407
PTGS1_PTGS2,0.34962263774839386,0.5306596235234233
PTK2_PTK2B,2.434175001950359,2.107775225115955
PTPN1_PTPN2,-0.7542515493656264,-1.070192355414338
PTPRG_PTPRZ1,-0.6636001940009201,-0.6732375848707755
PUM1_PUM2,0.4576915152261747,0.41899195447509197
PWWP2A_PWWP2B,0.10117862625101327,0.47282760755106984
PXN_TGFB1I1,-0.9392597032400056,-0.5882533863111052
QPCT_QPCTL,0.4364576729528346,0.5748852155114611
QSOX1_QSOX2,0.03910231029373829,-0.6743542584906865
R3HCC1_R3HCC1L,-0.2183473240745935,-0.6043942636146484
RAB1A_RAB1B,-2.573269054077728,-2.25888819242698
RAB4A_RAB4B,-1.561256258574012,-1.0952804983190814
RAB9A_RAB9B,1.108718676092564,1.3743739164158786
RAB11A_RAB11B,0.5963133991883067,0.48654707517090673
RAB22A_RAB31,1.1293477688021574,0.8031994828963079
RAB26_RAB37,-1.7178593464370775,-2.2005220127475438
RAB33A_RAB33B,1.1591170030120095,1.0176160884477123
RAB34_RAB36,2.822287523640949,2.034064355583926
RAB39A_RAB39B,-0.07355296460731839,-0.4451144423716774
RABEP1_RABEP2,0.5644248157119159,0.42141398543957514
RABGAP1_RABGAP1L,2.872989760154052,2.3736579038897676
RAC1_RAC2,0.4402621707030348,0.7789676998213093
RAD9A_RAD9B,1.7278485970027884,1.0224227742984802
RAD23A_RAD23B,-0.31890758025985505,-0.1061817498169928
RALGAPA1_RALGAPA2,1.1663791002796076,1.2764249200262638
RALGPS1_RALGPS2,0.10658992406206935,0.6316852424716871
RANBP10_RANBP9,0.5997741851251134,0.595099805654669
RARA_RARG,1.8475417922541542,1.8348613435095087
RASA2_RASA3,1.1462556131530044,0.4734019320341479
RASSF7_RASSF8,0.4249324537497065,0.2752779248829491
RBBP4_RBBP7,0.01857921161459144,1.282715327763216
RBL1_RBL2,-2.3871562138021534,-2.487391623431293
RBM12_RBM12B,0.3888394275757757,0.6939620681593613
RBM15_RBM15B,-1.08365388225435,-1.1648177145703773
RBM23_RBM39,2.511112853684976,2.62715094491004
RBM26_RBM27,-1.7164985096870156,-1.8620093174847572
RBMS1_RBMS3,0.7884798561318346,0.5080160559787864
RC3H1_RC3H2,-0.13499444473019787,-0.3804602855395465
REEP5_REEP6,-1.0776391965634873,-1.7856294967773323
RFX5_RFX7,-1.7791900987874476,-1.8654948937953226
RGMA_RGMB,0.8996769080463249,0.9060776379274978
RHBDF1_RHBDF2,2.1947221181336296,2.134883514892076
RHOBTB1_RHOBTB2,0.005607327800587231,-0.34468965533415297
RHOT1_RHOT2,-0.7570081841625727,-0.918925522291862
RHOU_RHOV,-1.9242396767352303,-1.8474864516701222
RHPN1_RHPN2,0.3940561785346997,0.26589150849749
RIC8A_RIC8B,-0.7981692128249435,-0.8380424870543199
RNF13_RNF167,0.13576588502628398,-0.18591213384398225
RNF43_ZNRF3,-0.4382157402247773,-1.0500691208504715
RNF115_RNF126,1.7812103123939313,1.681786550580341
RNFT1_RNFT2,-0.19017725653066087,0.04029658236162524
ROCK1_ROCK2,-3.819718035602295,-4.514973287832669
ROR1_ROR2,0.007456375125222043,-0.2763857640342672
ZNF608_ZNF609,-0.8589450697729275,-0.9202281935003492
RPS6KA4_RPS6KA5,0.6183221141189139,0.6811453446945389
RPS6KC1_SNX15,1.4302330553333042,1.7540656248047333
RPS27_RPS27L,-1.0428214132686175,-1.7540460569203327
RRAS_RRAS2,1.1281520078718992,1.6519555995855923
RYBP_YAF2,-0.9224303748817978,-1.1661611977192394
SAMD1_SAMD13,-1.4992829787104944,-1.3261726111164769
SAMD4A_SAMD4B,-1.9333970986650564,-1.1517948127239463
SAMD10_SAMD12,0.04803366370171317,-0.8469854487316851
SAP30_SAP30L,1.5482142564195789,0.9549489981989182
SAR1A_SAR1B,-2.3213022213754044,-1.8031475725725412
SCAF4_SCAF8,-0.7591727523221272,-0.23530228802313058
SCD_SCD5,-1.901618503609934,-1.7825307052552057
SEC11A_SEC11C,0.49937899130501817,0.13358406223792718
SEC23A_SEC23B,-3.5691232313822976,-3.32691769630898
SEC24A_SEC24B,-0.14323086422971887,-0.050438441126291665
SEC24C_SEC24D,-0.9258548982250533,-1.57026191639952
SEC31A_SEC31B,-1.2396962593929675,-1.0236289489889925
SEC61A1_SEC61A2,0.21554943340370725,0.5497614060978502
SENP3_SENP5,-0.01380075263510641,0.017879259816089385
SERINC2_SERINC3,-1.9455502165454983,-1.5449228650501454
SERP1_SERP2,0.8164242543416693,1.4554465514463486
SESN1_SESN2,0.2763000854691348,0.43172605536697284
SETD1A_SETD1B,-2.3158210036990323,-2.170226020777143
SFXN1_SFXN3,-0.7284285051265914,-0.15953435787654555
SFXN4_SFXN5,-1.692666031406526,-1.34078835626776
SGMS1_SGMS2,-1.2826269962875583,-1.2271367175807193
SGSM1_SGSM2,0.04252418668460209,0.3279813949043315
SGTA_SGTB,-0.12022939502570101,0.5759676507325305
SIN3A_SIN3B,0.330892978708592,0.3123590913371512
SIX1_SIX2,1.227704843277031,0.913415857765061
SIX4_SIX5,-0.9342216857447226,-1.3712347831926497
SLC9A3_SLC9A5,-0.03174769895736722,0.3510057261913335
SLC9A3R1_SLC9A3R2,-0.32215725308418175,0.2158413716094755
SLC12A4_SLC12A5,0.923894717001602,1.00552706388639
SLC24A1_SLC24A2,-0.05295804736376709,-0.30244809641906323
SLC25A12_SLC25A13,0.42169563851349473,0.5963413507170343
SLC25A14_SLC25A30,-1.7466944679958756,-2.30351531805506
SLC25A28_SLC25A37,-1.358465396824511,-1.4546385297611935
SLC25A33_SLC25A36,0.8073090764222206,0.4815228318205901
SLC29A1_SLC29A2,0.5316191747968132,0.3958998689896041
SLC35D1_SLC35D2,0.06368798978404916,-0.3144927438469751
SLC41A2_SLC41A3,0.5173098650549419,0.6391959371153645
SLC44A1_SLC44A3,2.213072677500424,2.344636793631716
SLC52A2_SLC52A3,1.1450645901303,1.949737794034509
SLK_STK10,-0.8909670009719391,-0.815144131665437
SMAD6_SMAD7,-1.7722321915526709,-1.0331020550547687
SMARCD1_SMARCD2,2.334658481230959,1.9078578076002268
MIEF1_MIEF2,-1.2058959776000526,-1.1219759393434605
SMTN_SMTNL2,0.9191946432161724,0.861503546370819
SMURF1_SMURF2,0.7370840761268953,0.35168171900338896
SNAP23_SNAP25,0.9044741129493769,0.5491125418432983
SNX12_SNX3,0.26737972350559697,0.7496076527255668
SOCS4_SOCS5,1.5653216037078563,1.2987195853565008
SORBS1_SORBS2,0.22097507228851407,0.801354999371709
SOS1_SOS2,-0.9313603670864523,-1.37646746513037
SOX5_SOX6,0.1203821919251764,-0.0768163558842541
SOX11_SOX12,1.50027075704532,1.682633291459012
SP1_SP3,0.3739619869021728,0.276796912526865
SPARC_SPARCL1,-1.021235910616589,-1.096557664131783
SPATA2_SPATA2L,-2.4006541979305385,-2.0980369343832543
SPATA6_SPATA6L,-0.9028732518436924,-0.7142648394230479
SPECC1_SPECC1L,-0.603011794233843,-0.10393424705870999
SPIRE1_SPIRE2,0.12046996365565567,0.40040730437750105
SPOP_SPOPL,-0.4764536051940822,-0.5616959415154569
SPSB1_SPSB4,-0.7205246906661272,-0.4261371387402553
SPTLC2_SPTLC3,0.1504941350578082,0.4560851904714972
SREK1_SRSF11,2.566880400358286,2.5876096879018147
SRSF1_SRSF9,-1.1249590715378612,-0.3565603887027183
SS18_SS18L1,-0.9184416207593054,-1.4260900433227959
SSH1_SSH2,-0.9330915622718242,-0.8380251144272307
ST8SIA2_ST8SIA4,1.4522271746973376,1.5627715600700256
STAM_STAM2,-2.1129218949978332,-2.1371269662994026
STAU1_STAU2,-1.9547376724046908,-1.4758142183717529
STK3_STK4,-0.0755297643145554,-0.3589330009981085
STK38_STK38L,3.2209685718211483,3.611553254914295
STOX1_STOX2,-1.110053849548663,-0.927249101470553
STRADA_STRADB,1.048386801864342,0.7966793412449509
STRIP1_STRIP2,-0.1655405825506009,0.2114400516924418
STX1A_STX1B,0.417307515085367,0.18144357709206746
STX10_STX6,0.573240132964821,0.1360646293398102
STX12_STX7,0.8078135232849946,0.24949613325439365
SULF1_SULF2,-1.42806644011103,-0.9545076278046878
SUN1_SUN2,0.345661386324521,0.48027480547066576
SYCP2_SYCP2L,-1.432225229658703,-1.0012931228651674
SYDE1_SYDE2,0.030023736521498964,-0.6216266656784264
TAF4_TAF4B,1.0920634280912096,1.4343435088983492
TANC1_TANC2,0.910625204826289,0.9289367139979819
TARS_TARSL2,1.721027825571209,1.8134318105859093
TBC1D1_TBC1D4,-1.5097991403323077,-1.566289764500534
TBC1D9_TBC1D9B,-0.814412375545539,-0.9166589869016146
TBC1D10A_TBC1D10B,-1.3044161726979526,-1.0268087680879443
TBC1D15_TBC1D17,0.6097688863030732,0.10878167022806585
TBX2_TBX3,-1.705185004953364,-1.55939198100907
TCP11L1_TCP11L2,1.8418272013501378,1.6435821922576044
TET1_TET2,2.5995793539070333,3.2318368025406357
THRA_THRB,-0.6746114484079669,-0.5531489065085545
TIA1_TIAL1,1.7447639448341539,1.6830442774454206
TIAM1_TIAM2,-0.34831502347731547,-0.12857892544212432
TIMP3_TIMP4,3.991981621158152,3.281282665791496
TJP2_TJP3,-0.4760430090355671,-0.9861591826819882
TLK1_TLK2,1.3983883963231516,1.534757469051917
TLN1_TLN2,0.28353979025670395,0.8959224313799489
TSPAN6_TSPAN7,-0.6930294839879058,-0.24715079508547472
TMC5_TMC6,-0.9864200976416901,-0.5210810244080358
TMC7_TMC8,0.20637620676928808,0.07905565926643471
TMEM50A_TMEM50B,-1.285668754922866,0.3559216295286597
TMEM59_TMEM59L,-0.7174053584187012,-0.5959984634466166
TMEM184A_TMEM184B,1.4919017033424533,1.4762822383448555
TMUB1_TMUB2,-0.4046369841661607,-0.07373150564339391
TMX1_TMX4,2.9209666398369065,2.7369487288383083
TNK1_TNK2,0.0031853557872059336,-0.34606752508983485
TNKS_TNKS2,-0.6258401658450299,-0.4190330968530293
TNPO1_TNPO2,-2.2989616724144,-2.445078631478603
TOB1_TOB2,-0.190124320215064,-0.03543072235235998
TOMM40_TOMM40L,0.4207721159647085,0.40849654298370336
TOP1_TOP1MT,-2.4017023888366014,-1.7928953506871226
TOP2A_TOP2B,1.6951714379372358,1.4716637087877855
TOX_TOX2,-1.076290541364746,-0.8845648813759541
TP53INP1_TP53INP2,1.2992617801167312,0.2630497354772653
TPM1_TPM2,0.31703262991026376,0.12384038743426982
TPST1_TPST2,1.5222406629580003,1.284672902923643
TRAF3_TRAF5,-0.9151799150711599,-1.0875365655130276
TRAK1_TRAK2,0.07563913295338581,0.7535779187376533
TRIM35_TRIM72,-0.575082137747497,-1.0629239510585695
TSPAN4_TSPAN9,-0.685012862156677,-2.1145857633915504
TSPAN13_TSPAN31,0.8581398452725738,1.0417092611679533
TTC7A_TTC7B,-0.9317213311252261,-0.7002125046150789
TTC39A_TTC39B,-0.49459489709429355,-0.7757762992238716
TTYH2_TTYH3,2.202594991250618,2.1354436364532927
TWF1_TWF2,1.5659079741416007,2.285085000159939
TXNRD1_TXNRD3,-0.708845681370844,-0.7762378755146692
UAP1_UAP1L1,0.4999884372750796,1.0778938150752326
UBA1_UBA7,1.7951171107138717,1.4293936978155812
UBE2Q1_UBE2Q2,-1.497211486092527,-1.3071116862108603
UBE2V1_UBE2V2,-1.1204971584323367,-1.2475850129618318
UBQLN1_UBQLN4,0.09023111341597016,0.3904956032868838
UBR1_UBR2,0.9786251634838591,1.2294779223356571
UBTD1_UBTD2,-0.9524979870935272,-0.48414421865495066
UCHL1_UCHL3,-0.6004019686139705,-0.14458026357487977
UCK1_UCK2,0.7363907498191604,0.7926554443259682
ULK1_ULK2,0.28764280119115826,-0.11476808951048104
UNC5B_UNC5C,0.43134970065734696,0.29476522397164917
UNC119_UNC119B,-1.0427334696627997,-0.7225517847767335
UNK_UNKL,0.14037874406678408,0.14545572792603081
USP2_USP21,-1.007289484786376,-0.9054772296030876
USP12_USP46,0.9002605046524671,1.1948403113461508
USP16_USP45,-2.172127931006751,-1.5224985993695292
USP31_USP43,-1.182493205892205,-0.7264926226941449
USP35_USP38,0.4386790574266154,0.38284123811292853
VAPA_VAPB,0.31624722661107063,0.08159240721652737
VASH1_VASH2,0.4816892446602616,0.18084053131128255
VPS13A_VPS13C,0.7556823523865414,1.1254494237691983
VPS37B_VPS37C,-0.6424531571979754,-0.6129972505120002
WASF1_WASF2,-1.3437371597919894,-0.7932048197005775
WIPI1_WIPI2,-0.6354370727859605,-0.6310557417570484
WSB1_WSB2,-0.9141462642063282,-1.3635379385590538
WWC1_WWC2,-0.3082182358123209,-0.2251912920179222
XYLT1_XYLT2,-0.4275157101793476,-0.44638546264093293
YIF1A_YIF1B,0.897438715104982,0.2717184172700655
YIPF1_YIPF2,-0.20303633725980952,-0.9971428707619399
ZCCHC11_ZCCHC6,0.7627383855935643,0.4369602474603904
ZDHHC14_ZDHHC18,2.631997790565508,2.657310331398743
ZFR_ZFR2,0.6567488704748693,0.7033794664713844
ZFYVE16_ZFYVE9,0.42583505648139947,-0.13727963457306042
ZMIZ1_ZMIZ2,0.6642227599251227,0.9680389968308651
ZNF503_ZNF703,1.5841344191473958,1.2267239754566566
