,HeLa
MTHFD1_MTHFD1L,0.41381128015149155
MTHFD2_MTHFD2L,0.6128911075220105
MTNR1A_MTNR1B,-0.9604623571037091
MTSS1_MTSS1L,-0.07180512562970848
MX1_MX2,-0.41613094913763277
MYO1A_MYO1B,-1.163650479822139
MYO1E_MYO1F,0.12905537937552233
MYO1D_MYO1G,-1.0055439439406402
MYO1C_MYO1H,1.0963931125616053
MYO7A_MYO7B,0.9810406109231579
DYSF_MYOF,1.6546420714858865
GCOM1_MYZAP,1.3616069251702405
MZT2A_MZT2B,0.7577320362414905
NAA10_NAA11,4.063931841032578
NAA15_NAA16,-0.11206157716723258
FOLH1_NAALAD2,-0.9466513690934137
NABP1_NABP2,-4.483633345294796
NAP1L1_NAP1L4,0.2107646381149381
NAPA_NAPB,1.757982779064963
NAT1_NAT2,-1.1565277238686895
NAV2_NAV3,-0.2004292016907524
LRBA_NBEA,0.5970545750887896
NBPF15_NBPF3,1.5764783527210222
NCK1_NCK2,0.10108508396548758
NCKAP1_NCKAP1L,-0.41141233720798615
NDE1_NDEL1,-5.427150634015862
NDUFA4_NDUFA4L2,0.4333239914888693
NECAP1_NECAP2,1.5415225473736616
NEK6_NEK7,-0.28495175668394235
NELL1_NELL2,1.66496462281834
DCC_NEO1,0.2179616075365083
ARHGEF3_NET1,-0.24462543726218744
NETO1_NETO2,-0.725491106944997
NHLH1_NHLH2,-0.25026227854455446
NIPA2_NIPAL1,0.6805354410653122
NIPSNAP1_NIPSNAP2,0.028549370467616898
NIPSNAP3A_NIPSNAP3B,2.5453434152950427
NKAP_NKAPL,2.0776442176710757
NKIRAS1_NKIRAS2,0.5167626085588688
NLRP2_NLRP7,0.18322687375903107
NMT1_NMT2,-0.07453886035817903
NOL4_NOL4L,-0.19059687791082985
NOVA1_NOVA2,0.5676785488048721
NPBWR1_NPBWR2,-0.18811838945367082
NPR1_NPR2,-0.383709219383216
NPTX1_NPTX2,2.050019063280266
NR1H2_NR1H3,0.9437979060000359
NR2C1_NR2C2,-1.2553481772097341
NR5A1_NR5A2,0.3178316171155999
NRBP1_NRBP2,-0.6997699821050463
NSG1_NSG2,-0.3747145754973726
NT5DC2_NT5DC3,-0.9399663961207742
NT5C_NT5M,-0.1811739020069044
NTN1_NTN3,1.1731930111334887
NTNG1_NTNG2,0.6216667495203393
NUCB1_NUCB2,-1.1310603989554564
NUMB_NUMBL,0.4184526137556875
NXPH1_NXPH2,0.17535220657680795
NXT1_NXT2,0.17450309182586754
OBP2A_OBP2B,3.4203258632648783
OCM_OCM2,1.3519900436027275
OGDH_OGDHL,-0.1345681394120731
OSBP_OSBP2,2.9300112294196934
OSBPL10_OSBPL11,-0.523715579766382
OSBPL5_OSBPL8,1.4603304970428466
OTUD7A_OTUD7B,-0.3388250154343706
OXCT1_OXCT2,3.4569807664774928
AVP_OXT,0.3446401347736815
P2RY2_P2RY4,-0.6554722278865276
P4HA1_P4HA2,-0.5157458119881798
PACS1_PACS2,2.2924500900380784
PAFAH1B2_PAFAH1B3,1.161329895351153
PAIP2_PAIP2B,1.5273243371935916
PAPSS1_PAPSS2,-2.413428987262093
PARVA_PARVB,-0.13061821855389172
PAX3_PAX7,-0.6694034491788315
PCK1_PCK2,-0.20136074347072727
PCMTD1_PCMTD2,-1.8549759680872855
FURIN_PCSK4,1.8746834553333636
PCYT1A_PCYT1B,-0.328190387626587
PDCL2_PDCL3,0.4771821328690159
PDE1A_PDE1B,-0.49808634646666156
PDE6G_PDE6H,-0.5469493511867123
PDE7A_PDE7B,0.06708868476585997
PDE8A_PDE8B,-0.9196127834086912
PDHA1_PDHA2,-0.2529428503698072
PDS5A_PDS5B,1.985417641615064
PF4_PF4V1,-0.08325578729522302
PFN1_PFN2,-2.977801595624736
PGK1_PGK2,1.2673428294210076
PGLYRP3_PGLYRP4,-1.5705196401150447
PGM2_PGM2L1,0.6731108106842125
PGM1_PGM5,-0.10093482528679017
BRWD3_PHIP,0.5831257236982786
PHKA1_PHKA2,-0.8698926294464979
PHKG1_PHKG2,1.3944608930572946
PHOX2A_PHOX2B,0.09916017629997262
PHTF1_PHTF2,0.2364565285858106
PHYHIP_PHYHIPL,0.5314492938220441
ETNPPL_PHYKPL,0.17225823406222307
PIK3CB_PIK3CD,0.10728600904941447
PILRA_PILRB,-0.45789804560311825
PITPNA_PITPNB,-8.47417503967906
PKLR_PKM,0.9084741623865913
PKNOX1_PKNOX2,-1.0590295281906066
HRASLS2_PLA2G16,-1.00390436970549
PLA2G2A_PLA2G2E,0.7774060502522024
PLAG1_PLAGL2,0.20841828989259284
PLCB1_PLCB3,0.21620176732375943
PLCL1_PLCL2,-2.353547002284026
PLPP4_PLPP5,1.242636826890479
PLPPR1_PLPPR5,1.2849683048831302
LDLRAD4_PMEPA1,0.48735195858980185
PMM1_PMM2,-2.5296635233367026
MOAP1_PNMA1,0.9599374803869479
PNPLA6_PNPLA7,-0.29498707934850105
POM121_POM121C,3.772847494912007
PPA1_PPA2,2.7442303866324735
PPIP5K1_PPIP5K2,1.7049811763511709
PPM1A_PPM1B,-0.15998222178687246
PPP1R14B_PPP1R14C,1.012417281437439
PPP2CA_PPP2CB,0.12761173368589812
PPP2R1A_PPP2R1B,-0.7504941921110456
PPP3R1_PPP3R2,-0.10358854512683975
PRELID3A_PRELID3B,0.4096570884398128
PREX1_PREX2,0.4213497458406772
PRICKLE1_PRICKLE2,-0.4495667759986905
PRKAA1_PRKAA2,-0.7965300144539006
PRKAB1_PRKAB2,-0.04551669538269564
PRKAR1A_PRKAR1B,-0.13470828308978353
PRKAR2A_PRKAR2B,0.4402290862521482
PRKCE_PRKCH,0.7942582963936347
PRKCD_PRKCQ,-0.024171266972006153
PRKCI_PRKCZ,1.2391214970286268
PRMT1_PRMT8,1.2442593131651574
PROKR1_PROKR2,-0.2690384215761091
PRPF40A_PRPF40B,1.710169709676876
PRPSAP1_PRPSAP2,-0.41249285774804106
PRRX1_PRRX2,0.2880282278877048
PRSS21_PRSS41,0.30316724935359407
HPRT1_PRTFDC1,-0.0653407987666452
ELANE_PRTN3,-0.20476253024915797
PSEN1_PSEN2,0.02131819942735086
PSKH1_PSKH2,0.9120738965858811
PSMA7_PSMA8,-0.9785292049856541
PSMB10_PSMB7,-2.646180151962558
PSMB5_PSMB8,3.2057427735993893
PSMB6_PSMB9,-2.6367527221781093
NONO_PSPC1,0.1826236368263037
PTGS1_PTGS2,0.796388764968155
PTPN1_PTPN2,-0.19669201024353086
PTPN14_PTPN21,0.5190024314518384
PTPN3_PTPN4,-1.709363903034015
PTPN11_PTPN6,-0.7152775627289074
PTPRA_PTPRE,0.13343959731179167
PUM1_PUM2,-0.7380915729339684
PURA_PURB,-0.9221416727734949
PXDN_PXDNL,0.7825099491951373
PYCR1_PYCR2,-0.6785518888239205
A2M_PZP,-1.58552141746406
PI15_R3HDML,0.8347372263925337
RAB27A_RAB27B,0.5535868943412398
RAB22A_RAB31,1.108856730112868
RAB33A_RAB33B,0.04366199057396659
RAB26_RAB37,-0.26776550818875794
RAB39A_RAB39B,-0.23377467911493877
RABL2A_RABL2B,0.7644136833519312
RAD23A_RAD23B,-1.6043408780603825
ARAF_RAF1,2.9512388929116398
RALA_RALB,-3.3057878043569513
RALGPS1_RALGPS2,0.05857143146597936
RALY_RALYL,0.40213765948061087
IPO5_RANBP6,-0.11668005072456804
RANBP10_RANBP9,1.4479872911764538
RAPGEF2_RAPGEF6,0.05402656049316676
RASA2_RASA3,-0.24911652012423202
RASD1_RASD2,-0.33424269495337405
RASGRF1_RASGRF2,1.3177301594969926
RASL10A_RASL10B,0.29881987691802414
RASSF2_RASSF4,-0.38431783162219924
RBBP4_RBBP7,-8.195757607850808
RBM24_RBM38,0.7439546523587679
RBPMS_RBPMS2,1.8187039595186492
RCAN2_RCAN3,0.01961673040962868
RCBTB1_RCBTB2,-0.173670409081214
RDH11_RDH12,1.674676882071615
REEP5_REEP6,0.10449918363943017
REG1A_REG1B,-0.9120540491493743
RFX2_RFX3,1.0981177762600316
RGS17_RGS19,1.2106819198590275
RGS6_RGS7,0.315972517519785
RHBDF1_RHBDF2,1.8921434301040714
RHBDL1_RHBDL3,-0.017592911472721476
RHCE_RHD,0.05478526382652309
RHEB_RHEBL1,-0.4962263225088891
RHOBTB1_RHOBTB2,-0.16379845692215117
RHOT1_RHOT2,-0.38131873689024864
RIMKLA_RIMKLB,-0.04072483100097546
RIT1_RIT2,-0.9860477593191193
RLN1_RLN2,0.26813417045975135
RMND5A_RMND5B,-0.25893764983558654
RNASE2_RNASE3,0.7367712558185052
RNF113A_RNF113B,4.703500805312782
RNF144A_RNF144B,-0.7297288066174292
RNF121_RNF175,0.18955046336979198
RING1_RNF2,-1.04137563819937
RNF20_RNF40,-0.5754915511879263
RNF38_RNF44,0.1707797007551862
ROCK1_ROCK2,-0.10498734727594791
ROPN1_ROPN1B,0.690823340284508
ROR1_ROR2,-1.1490815957951388
RPE_RPEL1,5.794335230906763
RPL10_RPL10L,-3.204474453788759
RPL22_RPL22L1,-7.246102769347705
RPL26_RPL26L1,1.299829714945567
RPL39_RPL39L,1.6227608538130736
RPL3_RPL3L,3.1670202567246193
RPRD1A_RPRD1B,-1.09521321714671
RPRM_RPRML,1.581372295036821
RPS27_RPS27L,-1.0641371215150328
RPS6KA4_RPS6KA5,-0.9332094280776929
RPS6KB1_RPS6KB2,-0.21063073743322439
RRAGA_RRAGB,0.980570653606576
RRAGC_RRAGD,-1.236925048879873
RRM2_RRM2B,1.2297559063412422
RTP1_RTP2,0.6580863664067599
RUNDC3A_RUNDC3B,0.8587527101323844
SAFB_SAFB2,-0.6467062273457972
SALL1_SALL3,0.005759478759059545
SAMD4A_SAMD4B,-0.01235798768466879
SAMD9_SAMD9L,2.0088691023549385
SAP30_SAP30L,0.4407379299794194
SAR1A_SAR1B,-0.8232279714310102
SATB1_SATB2,2.0082830926193114
SBF1_SBF2,0.6239177989800807
SCAMP4_SCAMP5,0.15429182856785412
SCD_SCD5,1.4951498566070396
SCGB1C1_SCGB1C2,1.9851255138592652
SCGB2A1_SCGB2A2,1.0433073692867036
GSN_SCIN,-0.13276529245890165
SDCBP_SDCBP2,-0.40232368601438045
SDF2_SDF2L1,1.6381972204027069
SDK1_SDK2,0.9196304855558916
SDS_SDSL,-0.4188828633221406
SEC11A_SEC11C,-3.021630229912834
SEC14L1_SEC14L5,0.16863768890158984
SEC23A_SEC23B,-4.0175079660403235
SEC24A_SEC24B,-2.028773812294652
SEC24C_SEC24D,-2.2916752906959834
SEC61A1_SEC61A2,-1.2908936446575063
SEMA3C_SEMA3F,-0.39121900259050996
SEMA5A_SEMA5B,0.494765065757332
SEMG1_SEMG2,-0.18268213709239992
SEPHS1_SEPHS2,0.945145330715117
SEPT12_SEPT3,0.18267921182598001
SERP1_SERP2,-0.8011897423555323
SET_SETSIP,4.551035023609432
SFMBT1_SFMBT2,0.012352503350536462
SFRP1_SFRP5,0.0392297058274151
SFT2D1_SFT2D2,1.33736598522763
SFTPA1_SFTPA2,0.9746039105180804
SGMS1_SGMS2,0.47462267401492414
SGSM1_SGSM2,-0.256375474750756
SGTA_SGTB,1.3235963585325643
SH3BGRL_SH3BGRL2,-0.10680019539225707
SH3GLB1_SH3GLB2,-0.3210162000009679
KCTD3_SHKBP1,0.4028330795968794
SHMT1_SHMT2,-2.2806152140275118
SHOX_SHOX2,0.22408835963152185
MGAM_SI,-0.0998711161932406
SIAH1_SIAH2,0.4049850139221807
SIDT1_SIDT2,-1.0615495838615332
SIGLEC10_SIGLEC11,-0.7594613956881369
SIPA1L1_SIPA1L2,-1.2396531502626806
SIX3_SIX6,0.6330195779065144
SLC11A1_SLC11A2,1.50516773403822
SLC16A1_SLC16A7,0.95118094855126
SLC16A3_SLC16A8,0.29097903945903125
SLC18A1_SLC18A2,-0.9540488152509601
SLC1A4_SLC1A5,-0.17902114026950303
SLC20A1_SLC20A2,-3.4281627011619547
SLC22A11_SLC22A12,0.6044571789021231
SLC22A1_SLC22A2,-0.24101309435178842
SLC22A4_SLC22A5,2.2240009722912335
SLC23A1_SLC23A2,-0.45443242226218145
SLC24A3_SLC24A4,1.7615399154069
SLC25A12_SLC25A13,0.5318720215261009
SLC25A15_SLC25A2,0.2775265321908223
SLC25A18_SLC25A22,-0.3499281417603258
SLC25A14_SLC25A30,-0.5209051683041602
SLC25A33_SLC25A36,0.636412328201809
SLC25A28_SLC25A37,-4.0981654546098145
SLC25A51_SLC25A52,-0.565983044345834
SLC27A1_SLC27A4,-0.31928149425604857
SLC27A2_SLC27A6,0.14279792996358598
SLC28A1_SLC28A2,0.41313297632008905
SLC2A5_SLC2A7,-0.3724117682166053
SLC35D1_SLC35D2,-1.165081221743577
SLC35E2_SLC35E2B,0.19393659398328777
SLC37A1_SLC37A2,0.40344381546421804
SLC41A1_SLC41A2,0.09214680283471645
SLC43A1_SLC43A2,-0.030572316998562676
SLC52A1_SLC52A2,0.18930204027595685
SLC5A12_SLC5A8,1.6777964605006994
SLC6A15_SLC6A17,1.1577348392046984
SLC6A18_SLC6A19,0.9703630169117861
SLC6A2_SLC6A3,-0.5414497148751776
SLC7A6_SLC7A7,-0.37274381456867994
SLC9A2_SLC9A4,0.08855578789639136
SLC9B1_SLC9B2,-0.5161103428869162
SLFN12_SLFN12L,-0.8855929844531831
SMARCA2_SMARCA4,-0.21806752145577601
SMARCA1_SMARCA5,0.07915870558314939
SMARCC1_SMARCC2,-1.2729538555820412
SMOC1_SMOC2,0.16132802180547018
SMURF1_SMURF2,-1.3660601190054826
SNAP23_SNAP25,-2.410244624368626
SNCA_SNCB,-0.22190754865586163
SNRPA_SNRPB2,-0.2942985210226641
SNRPB_SNRPN,-0.6446057463556069
SNX1_SNX2,0.5897224830648435
SNX12_SNX3,-0.5945529389776164
SORCS1_SORCS3,-0.438319079170519
SOS1_SOS2,-3.284583555466324
SOX1_SOX2,0.4698187664930566
SOX14_SOX21,0.9364119358994902
SOX5_SOX6,0.11603716513215159
SP8_SP9,1.3251911850706457
SPAG11A_SPAG11B,1.029443273554706
MAPK8IP3_SPAG9,-0.23842041821633364
SPOCK1_SPOCK3,0.5933454275498384
SPOP_SPOPL,-1.1120730931318081
SPRED1_SPRED2,-0.9531442889703264
SPRR1A_SPRR1B,-0.5390642106130408
SPRR2A_SPRR2B,-0.37903221287740285
SPRY1_SPRY2,-0.3433861421988806
SPTA1_SPTAN1,-1.046351962828937
SPTLC2_SPTLC3,0.09180658506323784
SRGAP2B_SRGAP2C,1.9282276777651792
GCA_SRI,-0.1631655727519119
SRSF1_SRSF9,1.9405833631965574
SSTR1_SSTR4,-0.16954175433453658
ST7_ST7L,0.666263687860511
ST8SIA2_ST8SIA4,0.3169930630698428
STAG1_STAG2,-0.39177296619443147
STAM_STAM2,-1.6974793743067738
STAMBP_STAMBPL1,-0.7393340192109898
STAT5A_STAT5B,0.5504072629515985
STEAP1_STEAP1B,-0.24909764523106076
STEAP2_STEAP3,0.3075575234388487
OXSR1_STK39,-3.4145185502445163
STK3_STK4,0.13517591663762432
STOM_STOML3,-1.191656352972519
STRIP1_STRIP2,-0.7131063596723083
STX10_STX6,0.15971980860582427
STX12_STX7,-1.8797663967167464
STXBP1_STXBP2,-0.43258952965538994
STXBP5_STXBP5L,0.492903974717866
SULF1_SULF2,-1.0445661588829553
SUV39H1_SUV39H2,-0.860713499209558
HNRNPR_SYNCRIP,-3.5962069024104415
SYNGR1_SYNGR3,0.9945136608280396
SYNPR_SYP,-0.30281498881883123
SYT11_SYT4,-0.9779329328645837
TACR1_TACR3,0.136361948618142
TAF1_TAF1L,1.3384704291225165
TAF9_TAF9B,0.7172677192783452
TANC1_TANC2,-0.05160331564142359
TAOK1_TAOK3,-0.23444372268947034
TAS2R39_TAS2R40,-0.2746985676784709
TBC1D22A_TBC1D22B,-0.8734837479728835
TBC1D8_TBC1D8B,-0.4963246037306093
TBP_TBPL2,2.5556531780244494
TBX15_TBX18,-0.2412700542980055
TBX2_TBX3,0.19504821499625596
TBX4_TBX5,0.5510732004835066
TCAF1_TCAF2,-0.2696324131922209
SCX_TCF15,0.1508114834267279
MSC_TCF21,-0.32225201099592093
LTF_TF,-0.6313389341108318
TGFB2_TGFB3,-0.31771192330090176
TGIF2LX_TGIF2LY,0.3580327101188469
NLN_THOP1,0.4214765926282462
THRA_THRB,0.7956588720292003
TIA1_TIAL1,-4.464663433624732
JRKL_TIGD2,-0.37599980275554473
TIMM17A_TIMM17B,-6.664827031020223
TIMM23_TIMM23B,-0.08884974288236827
TLK1_TLK2,-2.624671155782438
TLN1_TLN2,-0.4842501590537562
TLR1_TLR6,-1.6143662841039896
TMED1_TMED5,-0.7973404692082885
TMED3_TMED7,-1.737210987766168
TMED4_TMED9,-1.7179866377056938
TMEM120A_TMEM120B,0.8329749265515654
TMEM184A_TMEM184B,0.010104103391006716
TMEM185A_TMEM185B,-0.08934321669884195
TMEM30A_TMEM30B,0.47842870047035363
TMEM39A_TMEM39B,-0.38797725414899015
TMEM50A_TMEM50B,1.3625645162804496
TMEM55A_TMEM55B,0.10747344613811746
TMEM63A_TMEM63B,-0.4353448258059615
TMEM9_TMEM9B,-0.2243116248257527
TNFAIP8L1_TNFAIP8L2,1.0444093971544222
TNKS_TNKS2,-0.29283539956790056
TNPO1_TNPO2,-0.8905184698567891
TOB1_TOB2,-0.23967477249549754
TOM1_TOM1L2,-0.8253111162094089
TOMM40_TOMM40L,-0.6732744160702192
TOP1_TOP1MT,-0.6423669289631448
TOP2A_TOP2B,2.9470577861026666
TOR1A_TOR1B,-1.2651060779063705
TP63_TP73,0.7224962917379255
TPST1_TPST2,-0.09574647884517577
TPTE_TPTE2,-0.1003201156532234
TRA2A_TRA2B,-4.8987588025957605
TRABD2A_TRABD2B,-0.06275013312636844
TRAPPC3_TRAPPC3L,1.4472370391099838
TRAPPC6A_TRAPPC6B,-2.612317285125933
TRIB1_TRIB2,-1.6202764899562072
TRIM16_TRIM16L,-0.621424515089612
TRIM2_TRIM3,-0.2611422331340075
TRIM54_TRIM63,-0.08086145373762611
TRIM67_TRIM9,2.3945499379660418
TRPC4_TRPC5,1.1787799098370502
TRPM1_TRPM3,-0.35510389589412
TRPM6_TRPM7,-0.8959879847722384
TRPV5_TRPV6,0.11931186742187978
CD151_TSPAN11,1.0657802351411203
TSPAN13_TSPAN31,-0.15608302270509575
TSPAN6_TSPAN7,0.6581137764743631
TSPAN4_TSPAN9,-0.2155338031678483
TSSK1B_TSSK2,-0.013494262605901862
MPST_TST,0.24279111335154246
TTC21A_TTC21B,-1.0533672043293043
TTC30A_TTC30B,2.0710424559743146
TUBG1_TUBG2,1.9454789626524593
MAGT1_TUSC3,0.055656661114917315
TWF1_TWF2,-0.24626089390116493
TYW1_TYW1B,-0.028696474927096656
UAP1_UAP1L1,-0.6026291614244079
UBALD1_UBALD2,-1.139885785730049
UBE2A_UBE2B,-1.7026241152635992
UBTD1_UBTD2,-0.7749896186800435
UCHL1_UCHL3,-0.08748077412889949
UCK1_UCK2,2.2513828315178945
UGGT1_UGGT2,-0.10458382480325083
UGT3A1_UGT3A2,0.6997290735194536
UHRF1_UHRF2,-0.1952138055004744
ULK1_ULK2,-0.712457689793057
UNC119_UNC119B,0.2998710715852295
UNC13A_UNC13B,0.36818378671615287
UNC45A_UNC45B,1.0449717107236742
UPP1_UPP2,0.18314902811181913
PMPCB_UQCRC1,2.456254852107035
UQCRH_UQCRHL,4.148180112456955
USP20_USP33,0.6591684492325257
USP15_USP4,1.067678133455291
USP12_USP46,-0.8748676285493847
USP44_USP49,-0.9260463811358917
USP13_USP5,-1.2410374347278217
USP32_USP6,-1.1395930250850481
USP9X_USP9Y,-1.7872902155268182
UTP14A_UTP14C,1.386354849789427
KDM6A_UTY,0.42967445954532435
VANGL1_VANGL2,0.6526885410305349
VAPA_VAPB,-1.833835531789789
VASH1_VASH2,0.36055598492848767
VAV1_VAV3,1.9504593970144337
AVIL_VIL1,1.8358308558804728
VPS26A_VPS26B,-0.5132530893711919
VPS4A_VPS4B,-10.434553604993267
WASHC2A_WASHC2C,-0.04555269949800426
WDFY1_WDFY2,1.013819279404464
DMWD_WDR20,-0.975772636839386
WDR5_WDR5B,1.9348984651361703
WFIKKN1_WFIKKN2,0.882237335986007
WIPI1_WIPI2,-1.2826133472571406
WNT10A_WNT10B,0.196764383727671
WNT2_WNT2B,-0.2919593610451308
WNT3_WNT3A,-1.2182713032947587
WNT5A_WNT5B,0.25392559953649385
WNT7A_WNT7B,-1.3890641082630724
WNT8A_WNT8B,-0.043341338010667724
WNT9A_WNT9B,1.169413194390758
XCL1_XCL2,-0.008594330351063642
RANBP17_XPO7,-1.0720730419821352
YBX1_YBX3,-0.38016501835955313
YIPF5_YIPF7,1.1102727674931863
YY1_YY2,0.35333470905247516
SYK_ZAP70,0.5844203565458554
ZC3H12B_ZC3H12C,-1.6749849672046229
CNBP_ZCCHC13,0.24991748389367655
ZCCHC12_ZCCHC18,0.12841943271677653
ZDHHC3_ZDHHC7,0.39916736872514536
ZFAND5_ZFAND6,1.6386814527023585
ZFHX3_ZFHX4,-0.2906610003555885
ZFP69_ZFP69B,1.3479595924296524
ZMIZ1_ZMIZ2,-0.1510568633715617
ZNF146_ZNF260,-0.01680906951575608
ZNF280A_ZNF280B,1.401393312924887
ZNF181_ZNF302,1.584545692380541
ZNF324_ZNF324B,1.5245000364490686
ZNF385B_ZNF385D,0.07277295827814319
ZNF24_ZNF396,-0.4433569212509991
ZNF423_ZNF521,-0.2950596847143792
ZNF561_ZNF562,0.6857412850426766
ZNF552_ZNF587B,-0.226914794353805
ZNF300_ZNF630,0.6996482293592392
ZNF503_ZNF703,-0.036080227727290894
ZNF143_ZNF76,-1.0954915168904436
ZNF419_ZNF773,0.43376844153698046
ZNF175_ZNF81,1.5328306052782807
ZYG11A_ZYG11B,-0.3612013129713021
